State           Win Chance      Roll 2          Roll 3          Roll 4          Roll 5          Roll 6          Roll 7          Roll 8          Roll 9          Roll 10         Roll 11         Roll 12        
101100000101    0.00100         None            [3]             [1, 3]          None            None            None            None            [9]             [10]            [1, 10]         [12]           
101100000110    0.00100         [2]             [3]             None            [2, 3]          None            None            None            [9]             [10]            [2, 9]          [12]           
101100000111    0.00124         [2]             [3]             [1, 3]          [2, 3]          None            None            None            [9]             [10]            [1, 10]         [12]           
101100001000    0.00051         None            None            [4]             None            None            None            None            [9]             [10]            None            [12]           
101100001001    0.00122         None            None            [4]             [1, 4]          None            None            None            [9]             [10]            [1, 10]         [12]           
101100001010    0.00127         [2]             None            [4]             None            [2, 4]          None            None            [9]             [10]            [2, 9]          [12]           
101100001011    0.00166         [2]             [1, 2]          [4]             [1, 4]          [2, 4]          None            None            [9]             [10]            [1, 10]         [12]           
101100001100    0.00124         None            [3]             [4]             None            None            [3, 4]          None            [9]             [10]            None            [12]           
101100001101    0.00165         None            [3]             [4]             [1, 4]          None            [3, 4]          None            [9]             [10]            [1, 10]         [12]           
101100001110    0.00158         [2]             [3]             [4]             [2, 3]          [2, 4]          [3, 4]          None            [9]             [10]            [2, 9]          [12]           
101100001111    0.00181         [2]             [3]             [1, 3]          [2, 3]          [2, 4]          [3, 4]          None            [9]             [10]            [1, 10]         [12]           
101100010000    0.00069         None            None            None            [5]             None            None            None            [9]             [10]            None            [12]           
101100010001    0.00157         None            None            None            [5]             [1, 5]          None            None            [9]             [10]            [1, 10]         [12]           
101100010010    0.00158         [2]             None            None            [5]             None            [2, 5]          None            [9]             [10]            [2, 9]          [12]           
101100010011    0.00206         [2]             [1, 2]          None            [5]             [1, 5]          [2, 5]          None            [9]             [10]            [1, 10]         [12]           
101100010100    0.00113         None            [3]             None            [5]             None            None            [3, 5]          [9]             [10]            None            [12]           
101100010101    0.00178         None            [3]             [1, 3]          [5]             [1, 5]          None            [3, 5]          [9]             [10]            [1, 10]         [12]           
101100010110    0.00145         [2]             [3]             None            [5]             None            [2, 5]          [3, 5]          [9]             [10]            [2, 9]          [12]           
101100010111    0.00231         [2]             [3]             [1, 3]          [2, 3]          [1, 5]          [2, 5]          [3, 5]          [9]             [10]            [1, 10]         [12]           
101100011000    0.00063         None            None            [4]             [5]             None            None            None            [9]             [10]            None            [12]           
101100011001    0.00120         None            None            [4]             [5]             [1, 5]          None            None            [9]             [10]            [1, 10]         [12]           
101100011010    0.00142         [2]             None            [4]             [5]             [2, 4]          [2, 5]          None            [9]             [10]            [2, 9]          [12]           
101100011011    0.00225         [2]             [1, 2]          [4]             [5]             [2, 4]          [2, 5]          None            [9]             [10]            [1, 10]         [12]           
101100011100    0.00118         None            [3]             [4]             [5]             None            [3, 4]          [3, 5]          [9]             [10]            None            [12]           
101100011101    0.00258         None            [3]             [4]             [5]             [1, 5]          [3, 4]          [3, 5]          [9]             [10]            [1, 10]         [12]           
101100011110    0.00249         [2]             [3]             [4]             [5]             [2, 4]          [3, 4]          [3, 5]          [9]             [10]            [2, 9]          [12]           
101100011111    0.00332         [2]             [3]             [4]             [5]             [2, 4]          [3, 4]          [3, 5]          [9]             [10]            [1, 10]         [12]           
101100100000    0.00086         None            None            None            None            [6]             None            None            [9]             [10]            None            [12]           
101100100001    0.00192         None            None            None            None            [6]             [1, 6]          None            [9]             [10]            [1, 10]         [12]           
101100100010    0.00155         [2]             None            None            None            [6]             None            [2, 6]          [9]             [10]            [2, 9]          [12]           
101100100011    0.00210         [2]             [1, 2]          None            None            [6]             [1, 6]          [2, 6]          [9]             [10]            [1, 10]         [12]           
101100100100    0.00069         None            [3]             None            None            [6]             None            None            [9]             [10]            None            [12]           
101100100101    0.00144         None            [3]             [1, 3]          None            [6]             [1, 6]          None            [9]             [10]            [1, 10]         [12]           
101100100110    0.00131         [2]             [3]             None            [2, 3]          [6]             None            [2, 6]          [9]             [10]            [2, 9]          [12]           
101100100111    0.00248         [2]             [3]             [1, 3]          [2, 3]          [6]             [1, 6]          [2, 6]          [9]             [10]            [1, 10]         [12]           
101100101000    0.00061         None            None            [4]             None            [6]             None            None            [9]             [10]            None            [12]           
101100101001    0.00151         None            None            [4]             [1, 4]          [6]             [1, 6]          None            [9]             [10]            [1, 10]         [12]           
101100101010    0.00115         [2]             None            [4]             None            [6]             None            [2, 6]          [9]             [10]            [2, 9]          [12]           
101100101011    0.00269         [2]             [1, 2]          [4]             [1, 4]          [2, 4]          [1, 6]          [2, 6]          [9]             [10]            [1, 10]         [12]           
101100101100    0.00112         None            [3]             [4]             None            [6]             [3, 4]          None            [9]             [10]            None            [12]           
101100101101    0.00221         None            [3]             [4]             [1, 4]          [6]             [3, 4]          None            [9]             [10]            [1, 10]         [12]           
101100101110    0.00239         [2]             [3]             [4]             [2, 3]          [6]             [3, 4]          [2, 6]          [9]             [10]            [2, 9]          [12]           
101100101111    0.00336         [2]             [3]             [4]             [2, 3]          [6]             [3, 4]          [2, 6]          [9]             [10]            [1, 10]         [12]           
101100110000    0.00082         None            None            None            [5]             [6]             None            None            [9]             [10]            [5, 6]          [12]           
101100110001    0.00157         None            None            None            [5]             [6]             [1, 6]          None            [9]             [10]            [1, 10]         [12]           
101100110010    0.00174         [2]             None            None            [5]             [6]             [2, 5]          [2, 6]          [9]             [10]            [2, 9]          [12]           
101100110011    0.00286         [2]             [1, 2]          None            [5]             [6]             [2, 5]          [2, 6]          [9]             [10]            [1, 10]         [12]           
101100110100    0.00114         None            [3]             None            [5]             [6]             None            [3, 5]          [9]             [10]            [5, 6]          [12]           
101100110101    0.00264         None            [3]             [1, 3]          [5]             [6]             [1, 6]          [3, 5]          [9]             [10]            [1, 10]         [12]           
101100110110    0.00209         [2]             [3]             None            [5]             [6]             [2, 5]          [3, 5]          [9]             [10]            [2, 9]          [12]           
101100110111    0.00345         [2]             [3]             [1, 3]          [5]             [6]             [1, 6]          [3, 5]          [9]             [10]            [1, 10]         [12]           
101100111000    0.00076         None            None            [4]             [5]             [6]             None            None            [9]             [10]            [5, 6]          [12]           
101100111001    0.00167         None            None            [4]             [5]             [6]             [1, 6]          None            [9]             [10]            [1, 10]         [12]           
101100111010    0.00187         [2]             None            [4]             [5]             [6]             [2, 5]          [2, 6]          [9]             [10]            [2, 9]          [12]           
101100111011    0.00319         [2]             [1, 2]          [4]             [5]             [6]             [2, 5]          [2, 6]          [9]             [10]            [1, 10]         [12]           
101100111100    0.00174         None            [3]             [4]             [5]             [6]             [3, 4]          [3, 5]          [9]             [10]            [5, 6]          [12]           
101100111101    0.00321         None            [3]             [4]             [5]             [6]             [3, 4]          [3, 5]          [9]             [10]            [1, 10]         [12]           
101100111110    0.00313         [2]             [3]             [4]             [5]             [6]             [3, 4]          [2, 6]          [9]             [10]            [2, 9]          [12]           
101100111111    0.00478         [2]             [3]             [4]             [5]             [6]             [3, 4]          [3, 5]          [9]             [10]            [1, 10]         [12]           
101101000000    0.00103         None            None            None            None            None            [7]             None            [9]             [10]            None            [12]           
101101000001    0.00193         None            None            None            None            None            [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101000010    0.00117         [2]             None            None            None            None            [7]             None            [9]             [10]            [2, 9]          [12]           
101101000011    0.00162         [2]             [1, 2]          None            None            None            [7]             [1, 7]          [9]             [10]            [2, 9]          [12]           
101101000100    0.00067         None            [3]             None            None            None            [7]             None            [9]             [10]            None            [12]           
101101000101    0.00140         None            [3]             [1, 3]          None            None            [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101000110    0.00114         [2]             [3]             None            [2, 3]          None            [7]             None            [9]             [10]            [2, 9]          [12]           
101101000111    0.00209         [2]             [3]             [1, 3]          [2, 3]          None            [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101001000    0.00077         None            None            [4]             None            None            [7]             None            [9]             [10]            [4, 7]          [12]           
101101001001    0.00158         None            None            [4]             [1, 4]          None            [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101001010    0.00137         [2]             None            [4]             None            [2, 4]          [7]             None            [9]             [10]            [2, 9]          [12]           
101101001011    0.00271         [2]             [1, 2]          [4]             [1, 4]          [2, 4]          [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101001100    0.00087         None            [3]             [4]             None            None            [7]             None            [9]             [10]            [4, 7]          [12]           
101101001101    0.00202         None            [3]             [4]             [1, 4]          None            [3, 4]          [1, 7]          [9]             [10]            [1, 10]         [12]           
101101001110    0.00173         [2]             [3]             [4]             [2, 3]          [2, 4]          [7]             None            [9]             [10]            [2, 9]          [12]           
101101001111    0.00299         [2]             [3]             [4]             [2, 3]          [2, 4]          [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101010000    0.00066         None            None            None            [5]             None            [7]             None            [9]             [10]            None            [12]           
101101010001    0.00188         None            None            None            [5]             [1, 5]          [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101010010    0.00115         [2]             None            None            [5]             None            [7]             None            [9]             [10]            [2, 9]          [12]           
101101010011    0.00261         [2]             [1, 2]          None            [5]             [1, 5]          [7]             [1, 7]          [9]             [10]            [2, 9]          [12]           
101101010100    0.00115         None            [3]             None            [5]             None            [7]             [3, 5]          [9]             [10]            None            [12]           
101101010101    0.00238         None            [3]             [1, 3]          [5]             [1, 5]          [7]             [3, 5]          [9]             [10]            [1, 10]         [12]           
101101010110    0.00169         [2]             [3]             None            [5]             None            [7]             [3, 5]          [9]             [10]            [2, 9]          [12]           
101101010111    0.00303         [2]             [3]             [1, 3]          [5]             [1, 5]          [7]             [3, 5]          [9]             [10]            [1, 10]         [12]           
101101011000    0.00080         None            None            [4]             [5]             None            [7]             None            [9]             [10]            [4, 7]          [12]           
101101011001    0.00192         None            None            [4]             [5]             [1, 5]          [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101011010    0.00153         [2]             None            [4]             [5]             [2, 4]          [7]             None            [9]             [10]            [2, 9]          [12]           
101101011011    0.00321         [2]             [1, 2]          [4]             [5]             [2, 4]          [7]             [1, 7]          [9]             [10]            [2, 9]          [12]           
101101011100    0.00140         None            [3]             [4]             [5]             None            [7]             [3, 5]          [9]             [10]            [4, 7]          [12]           
101101011101    0.00293         None            [3]             [4]             [5]             [1, 5]          [7]             [3, 5]          [9]             [10]            [1, 10]         [12]           
101101011110    0.00273         [2]             [3]             [4]             [5]             [2, 4]          [7]             [3, 5]          [9]             [10]            [2, 9]          [12]           
101101011111    0.00447         [2]             [3]             [4]             [5]             [2, 4]          [7]             [3, 5]          [9]             [10]            [1, 10]         [12]           
101101100000    0.00071         None            None            None            None            [6]             [7]             None            [9]             [10]            None            [12]           
101101100001    0.00177         None            None            None            None            [6]             [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101100010    0.00155         [2]             None            None            None            [6]             [7]             [2, 6]          [9]             [10]            [2, 9]          [12]           
101101100011    0.00243         [2]             [1, 2]          None            None            [6]             [7]             [2, 6]          [9]             [10]            [1, 10]         [12]           
101101100100    0.00079         None            [3]             None            None            [6]             [7]             None            [9]             [10]            None            [12]           
101101100101    0.00187         None            [3]             [1, 3]          None            [6]             [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101100110    0.00172         [2]             [3]             None            [2, 3]          [6]             [7]             [2, 6]          [9]             [10]            [2, 9]          [12]           
101101100111    0.00318         [2]             [3]             [1, 3]          [2, 3]          [6]             [7]             [2, 6]          [9]             [10]            [1, 10]         [12]           
101101101000    0.00081         None            None            [4]             None            [6]             [7]             None            [9]             [10]            [4, 7]          [12]           
101101101001    0.00190         None            None            [4]             [1, 4]          [6]             [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101101010    0.00160         [2]             None            [4]             None            [6]             [7]             [2, 6]          [9]             [10]            [4, 7]          [12]           
101101101011    0.00333         [2]             [1, 2]          [4]             [1, 4]          [6]             [7]             [2, 6]          [9]             [10]            [1, 10]         [12]           
101101101100    0.00110         None            [3]             [4]             None            [6]             [7]             None            [9]             [10]            [4, 7]          [12]           
101101101101    0.00263         None            [3]             [4]             [1, 4]          [6]             [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101101110    0.00249         [2]             [3]             [4]             [2, 3]          [6]             [7]             [2, 6]          [9]             [10]            [2, 9]          [12]           
101101101111    0.00433         [2]             [3]             [4]             [2, 3]          [6]             [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101110000    0.00082         None            None            None            [5]             [6]             [7]             None            [9]             [10]            [5, 6]          [12]           
101101110001    0.00190         None            None            None            [5]             [6]             [7]             [1, 7]          [9]             [10]            [5, 6]          [12]           
101101110010    0.00169         [2]             None            None            [5]             [6]             [7]             [2, 6]          [9]             [10]            [2, 9]          [12]           
101101110011    0.00316         [2]             [1, 2]          None            [5]             [6]             [7]             [2, 6]          [9]             [10]            [1, 10]         [12]           
101101110100    0.00139         None            [3]             None            [5]             [6]             [7]             [3, 5]          [9]             [10]            [5, 6]          [12]           
101101110101    0.00306         None            [3]             [1, 3]          [5]             [6]             [7]             [3, 5]          [9]             [10]            [1, 10]         [12]           
101101110110    0.00250         [2]             [3]             None            [5]             [6]             [7]             [3, 5]          [9]             [10]            [2, 9]          [12]           
101101110111    0.00435         [2]             [3]             [1, 3]          [5]             [6]             [7]             [3, 5]          [9]             [10]            [1, 10]         [12]           
101101111000    0.00101         None            None            [4]             [5]             [6]             [7]             None            [9]             [10]            [4, 7]          [12]           
101101111001    0.00233         None            None            [4]             [5]             [6]             [7]             [1, 7]          [9]             [10]            [1, 10]         [12]           
101101111010    0.00221         [2]             None            [4]             [5]             [6]             [7]             [2, 6]          [9]             [10]            [2, 9]          [12]           
101101111011    0.00414         [2]             [1, 2]          [4]             [5]             [6]             [7]             [2, 6]          [9]             [10]            [1, 10]         [12]           
101101111100    0.00199         None            [3]             [4]             [5]             [6]             [7]             [3, 5]          [9]             [10]            [4, 7]          [12]           
101101111101    0.00392         None            [3]             [4]             [5]             [6]             [7]             [3, 5]          [9]             [10]            [1, 10]         [12]           
101101111110    0.00366         [2]             [3]             [4]             [5]             [6]             [7]             [3, 5]          [9]             [10]            [2, 9]          [12]           
101101111111    0.00596         [2]             [3]             [4]             [5]             [6]             [7]             [3, 5]          [9]             [10]            [1, 10]         [12]           
101110000000    0.00086         None            None            None            None            None            None            [8]             [9]             [10]            None            [12]           
101110000001    0.00124         None            None            None            None            None            None            [8]             [9]             [10]            [1, 10]         [12]           
101110000010    0.00095         [2]             None            None            None            None            None            [8]             [9]             [10]            [2, 9]          [12]           
101110000011    0.00102         [2]             [1, 2]          None            None            None            None            [8]             [9]             [10]            [1, 10]         [12]           
101110000100    0.00069         None            [3]             None            None            None            None            [8]             [9]             [10]            [3, 8]          [12]           
101110000101    0.00100         None            [3]             [1, 3]          None            None            None            [8]             [9]             [10]            [1, 10]         [12]           
101110000110    0.00095         [2]             [3]             None            [2, 3]          None            None            [8]             [9]             [10]            [2, 9]          [12]           
101110000111    0.00137         [2]             [3]             [1, 3]          [2, 3]          None            None            [8]             [9]             [10]            [1, 10]         [12]           
101110001000    0.00044         None            None            [4]             None            None            None            [8]             [9]             [10]            None            [12]           
101110001001    0.00108         None            None            [4]             [1, 4]          None            None            [8]             [9]             [10]            [1, 10]         [12]           
101110001010    0.00106         [2]             None            [4]             None            [2, 4]          None            [8]             [9]             [10]            [2, 9]          [12]           
101110001011    0.00178         [2]             [1, 2]          [4]             [1, 4]          [2, 4]          None            [8]             [9]             [10]            [1, 10]         [12]           
101110001100    0.00105         None            [3]             [4]             None            None            [3, 4]          [8]             [9]             [10]            [3, 8]          [12]           
101110001101    0.00179         None            [3]             [4]             [1, 4]          None            [3, 4]          [8]             [9]             [10]            [1, 10]         [12]           
101110001110    0.00175         [2]             [3]             [4]             [2, 3]          [2, 4]          [3, 4]          [8]             [9]             [10]            [2, 9]          [12]           
101110001111    0.00233         [2]             [3]             [4]             [2, 3]          [2, 4]          [3, 4]          [8]             [9]             [10]            [1, 10]         [12]           
101110010000    0.00048         None            None            None            [5]             None            None            [8]             [9]             [10]            None            [12]           
101110010001    0.00128         None            None            None            [5]             [1, 5]          None            [8]             [9]             [10]            [1, 10]         [12]           
101110010010    0.00125         [2]             None            None            [5]             None            [2, 5]          [8]             [9]             [10]            [2, 9]          [12]           
101110010011    0.00217         [2]             [1, 2]          None            [5]             [1, 5]          [2, 5]          [8]             [9]             [10]            [1, 10]         [12]           
101110010100    0.00071         None            [3]             None            [5]             None            None            [8]             [9]             [10]            [3, 8]          [12]           
101110010101    0.00149         None            [3]             [1, 3]          [5]             [1, 5]          None            [8]             [9]             [10]            [1, 10]         [12]           
101110010110    0.00133         [2]             [3]             None            [5]             None            [2, 5]          [8]             [9]             [10]            [3, 8]          [12]           
101110010111    0.00242         [2]             [3]             [1, 3]          [5]             [1, 5]          [2, 5]          [8]             [9]             [10]            [1, 10]         [12]           
101110011000    0.00052         None            None            [4]             [5]             None            None            [8]             [9]             [10]            None            [12]           
101110011001    0.00120         None            None            [4]             [5]             [1, 5]          None            [8]             [9]             [10]            [1, 10]         [12]           
101110011010    0.00140         [2]             None            [4]             [5]             [2, 4]          [2, 5]          [8]             [9]             [10]            [2, 9]          [12]           
101110011011    0.00254         [2]             [1, 2]          [4]             [5]             [2, 4]          [2, 5]          [8]             [9]             [10]            [1, 10]         [12]           
101110011100    0.00106         None            [3]             [4]             [5]             None            [3, 4]          [8]             [9]             [10]            [3, 8]          [12]           
101110011101    0.00245         None            [3]             [4]             [5]             [1, 5]          [3, 4]          [8]             [9]             [10]            [1, 10]         [12]           
101110011110    0.00231         [2]             [3]             [4]             [5]             [2, 4]          [3, 4]          [8]             [9]             [10]            [2, 9]          [12]           
101110011111    0.00373         [2]             [3]             [4]             [5]             [1, 5]          [3, 4]          [8]             [9]             [10]            [1, 10]         [12]           
101110100000    0.00060         None            None            None            None            [6]             None            [8]             [9]             [10]            None            [12]           
101110100001    0.00157         None            None            None            None            [6]             [1, 6]          [8]             [9]             [10]            [1, 10]         [12]           
101110100010    0.00097         [2]             None            None            None            [6]             None            [8]             [9]             [10]            [2, 9]          [12]           
101110100011    0.00186         [2]             [1, 2]          None            None            [6]             [1, 6]          [8]             [9]             [10]            [2, 9]          [12]           
101110100100    0.00075         None            [3]             None            None            [6]             None            [8]             [9]             [10]            [3, 8]          [12]           
101110100101    0.00161         None            [3]             [1, 3]          None            [6]             [1, 6]          [8]             [9]             [10]            [3, 8]          [12]           
101110100110    0.00122         [2]             [3]             None            [2, 3]          [6]             None            [8]             [9]             [10]            [2, 9]          [12]           
101110100111    0.00249         [2]             [3]             [1, 3]          [2, 3]          [6]             [1, 6]          [8]             [9]             [10]            [1, 10]         [12]           
101110101000    0.00054         None            None            [4]             None            [6]             None            [8]             [9]             [10]            None            [12]           
101110101001    0.00154         None            None            [4]             [1, 4]          [6]             [1, 6]          [8]             [9]             [10]            [1, 10]         [12]           
101110101010    0.00096         [2]             None            [4]             None            [6]             None            [8]             [9]             [10]            [2, 9]          [12]           
101110101011    0.00249         [2]             [1, 2]          [4]             [1, 4]          [6]             [1, 6]          [8]             [9]             [10]            [2, 9]          [12]           
101110101100    0.00118         None            [3]             [4]             None            [6]             [3, 4]          [8]             [9]             [10]            [3, 8]          [12]           
101110101101    0.00254         None            [3]             [4]             [1, 4]          [6]             [3, 4]          [8]             [9]             [10]            [1, 10]         [12]           
101110101110    0.00218         [2]             [3]             [4]             [2, 3]          [6]             [3, 4]          [8]             [9]             [10]            [2, 9]          [12]           
101110101111    0.00363         [2]             [3]             [4]             [2, 3]          [6]             [3, 4]          [8]             [9]             [10]            [1, 10]         [12]           
101110110000    0.00064         None            None            None            [5]             [6]             None            [8]             [9]             [10]            [5, 6]          [12]           
101110110001    0.00149         None            None            None            [5]             [6]             [1, 6]          [8]             [9]             [10]            [1, 10]         [12]           
101110110010    0.00141         [2]             None            None            [5]             [6]             [2, 5]          [8]             [9]             [10]            [2, 9]          [12]           
101110110011    0.00273         [2]             [1, 2]          None            [5]             [6]             [2, 5]          [8]             [9]             [10]            [1, 10]         [12]           
101110110100    0.00089         None            [3]             None            [5]             [6]             None            [8]             [9]             [10]            [3, 8]          [12]           
101110110101    0.00218         None            [3]             [1, 3]          [5]             [6]             [1, 6]          [8]             [9]             [10]            [1, 10]         [12]           
101110110110    0.00189         [2]             [3]             None            [5]             [6]             [2, 5]          [8]             [9]             [10]            [3, 8]          [12]           
101110110111    0.00352         [2]             [3]             [1, 3]          [5]             [6]             [2, 5]          [8]             [9]             [10]            [1, 10]         [12]           
101110111000    0.00073         None            None            [4]             [5]             [6]             None            [8]             [9]             [10]            [5, 6]          [12]           
101110111001    0.00180         None            None            [4]             [5]             [6]             [1, 6]          [8]             [9]             [10]            [1, 10]         [12]           
101110111010    0.00174         [2]             None            [4]             [5]             [6]             [2, 5]          [8]             [9]             [10]            [2, 9]          [12]           
101110111011    0.00342         [2]             [1, 2]          [4]             [5]             [6]             [2, 5]          [8]             [9]             [10]            [1, 10]         [12]           
101110111100    0.00160         None            [3]             [4]             [5]             [6]             [3, 4]          [8]             [9]             [10]            [5, 6]          [12]           
101110111101    0.00326         None            [3]             [4]             [5]             [6]             [3, 4]          [8]             [9]             [10]            [1, 10]         [12]           
101110111110    0.00309         [2]             [3]             [4]             [5]             [6]             [3, 4]          [8]             [9]             [10]            [2, 9]          [12]           
101110111111    0.00512         [2]             [3]             [4]             [5]             [6]             [3, 4]          [8]             [9]             [10]            [1, 10]         [12]           
101111000000    0.00071         None            None            None            None            None            [7]             [8]             [9]             [10]            None            [12]           
101111000001    0.00133         None            None            None            None            None            [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111000010    0.00105         [2]             None            None            None            None            [7]             [8]             [9]             [10]            [2, 9]          [12]           
101111000011    0.00141         [2]             [1, 2]          None            None            None            [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111000100    0.00079         None            [3]             None            None            None            [7]             [8]             [9]             [10]            [3, 8]          [12]           
101111000101    0.00136         None            [3]             [1, 3]          None            None            [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111000110    0.00125         [2]             [3]             None            [2, 3]          None            [7]             [8]             [9]             [10]            [2, 9]          [12]           
101111000111    0.00205         [2]             [3]             [1, 3]          [2, 3]          None            [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111001000    0.00067         None            None            [4]             None            None            [7]             [8]             [9]             [10]            [4, 7]          [12]           
101111001001    0.00143         None            None            [4]             [1, 4]          None            [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111001010    0.00135         [2]             None            [4]             None            [2, 4]          [7]             [8]             [9]             [10]            [2, 9]          [12]           
101111001011    0.00262         [2]             [1, 2]          [4]             [1, 4]          [2, 4]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111001100    0.00093         None            [3]             [4]             None            None            [7]             [8]             [9]             [10]            [3, 8]          [12]           
101111001101    0.00193         None            [3]             [4]             [1, 4]          None            [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111001110    0.00202         [2]             [3]             [4]             [2, 3]          [2, 4]          [7]             [8]             [9]             [10]            [3, 8]          [12]           
101111001111    0.00326         [2]             [3]             [4]             [2, 3]          [2, 4]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111010000    0.00054         None            None            None            [5]             None            [7]             [8]             [9]             [10]            None            [12]           
101111010001    0.00157         None            None            None            [5]             [1, 5]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111010010    0.00112         [2]             None            None            [5]             None            [7]             [8]             [9]             [10]            [2, 9]          [12]           
101111010011    0.00242         [2]             [1, 2]          None            [5]             [1, 5]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111010100    0.00089         None            [3]             None            [5]             None            [7]             [8]             [9]             [10]            [3, 8]          [12]           
101111010101    0.00212         None            [3]             [1, 3]          [5]             [1, 5]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111010110    0.00151         [2]             [3]             None            [5]             None            [7]             [8]             [9]             [10]            [2, 9]          [12]           
101111010111    0.00312         [2]             [3]             [1, 3]          [5]             [1, 5]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111011000    0.00075         None            None            [4]             [5]             None            [7]             [8]             [9]             [10]            [4, 7]          [12]           
101111011001    0.00184         None            None            [4]             [5]             [1, 5]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111011010    0.00169         [2]             None            [4]             [5]             [2, 4]          [7]             [8]             [9]             [10]            [2, 9]          [12]           
101111011011    0.00337         [2]             [1, 2]          [4]             [5]             [2, 4]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
101111011100    0.00127         None            [3]             [4]             [5]             None            [7]             [8]             [9]             [10]            [3, 8]          [12]           
101111011101    0.00289         None            [3]             [4]             [5]             [1, 5]          [7]             [8]             [9]             [10]            [1, 10]         [12]           
